reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.65,7
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.65,14
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.65,20
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.7,3
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.7,9
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.7,16
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.7,22
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.75,3
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.75,10
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.75,17
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.75,24
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.8,4
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.8,11
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.8,19
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.8,27
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.85,5
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.85,13
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.85,22
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.85,31
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.9,6
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.9,17
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.9,28
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.9,39
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.95,8
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.95,24
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.95,38
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.95,51
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.975,11
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.975,31
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.975,49
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.975,66
2025-11-15,wk inc flu hosp,0,2025-11-15,02,quantile,0.99,22
2025-11-15,wk inc flu hosp,1,2025-11-22,02,quantile,0.99,51
2025-11-15,wk inc flu hosp,2,2025-11-29,02,quantile,0.99,84
2025-11-15,wk inc flu hosp,3,2025-12-06,02,quantile,0.99,105
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.55,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.55,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.55,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.55,0.0015919668963603735
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.6,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.6,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.6,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.6,0.004193330688039437
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.65,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.65,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.65,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.65,0.009053733402653757
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.7,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.7,0.001039994808379316
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.7,0.003076594260965979
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.7,0.013919087749939179
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.75,0.0016375767270852006
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.75,0.0036429145675949967
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.75,0.006187433993302895
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.75,0.019071864115523734
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.8,0.0033537804489252184
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.8,0.005964182175207403
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.8,0.009268222851346446
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.8,0.02295480961342433
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.85,0.004477345575007423
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.85,0.007850313844600592
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.85,0.01208651483081176
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.85,0.026907655383950055
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.9,0.005835513637482273
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.9,0.01017901097665724
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.9,0.01672904257162436
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.9,0.032512649962525085
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.95,0.008295383566826386
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.95,0.01574628602720384
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.95,0.024565853692728255
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.95,0.04335924611458857
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.975,0.009627180410014199
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.975,0.018904980102397002
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.975,0.02955313013230873
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.975,0.05038261035000485
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,04,quantile,0.99,0.015938030105899555
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,04,quantile,0.99,0.02831995768397433
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,04,quantile,0.99,0.041594595581995776
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,04,quantile,0.99,0.06703382527252155
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.01,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.01,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.01,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.01,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.025,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.025,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.025,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.025,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.05,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.05,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.05,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.05,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.1,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.1,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.1,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.1,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.15,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.15,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.15,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.15,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.2,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.2,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.2,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.2,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.25,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.25,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.25,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.25,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.3,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.3,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.3,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.3,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.35,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.35,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.35,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.35,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.4,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.4,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.4,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.4,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.45,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.45,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.45,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.45,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.5,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.5,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.5,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.5,0
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.55,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.55,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.55,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.55,18
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.6,0
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.6,0
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.6,0
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.6,74
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.65,13
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.65,23
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.65,45
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.65,135
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.7,27
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.7,44
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.7,70
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.7,178
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.75,43
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.75,71
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.75,104
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.75,225
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.8,61
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.8,102
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.8,145
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.8,282
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.85,74
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.85,124
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.85,174
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.85,330
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.9,88
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.9,143
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.9,202
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.9,376
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.95,105
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.95,219
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.95,307
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.95,508
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.975,116
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.975,288
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.975,447
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.975,784
2025-11-15,wk inc flu hosp,0,2025-11-15,04,quantile,0.99,132
2025-11-15,wk inc flu hosp,1,2025-11-22,04,quantile,0.99,354
2025-11-15,wk inc flu hosp,2,2025-11-29,04,quantile,0.99,643
2025-11-15,wk inc flu hosp,3,2025-12-06,04,quantile,0.99,1232
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.01,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.025,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.05,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.1,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.15,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.2,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.25,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.3,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.35,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.4,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.45,0
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.5,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.5,0.0017880619500505674
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.55,2.264318330874607e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.55,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.55,0
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.55,0.005767002633761706
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.6,6.264269597575618e-4
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.6,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.6,2.0510459998661e-4
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.6,0.008732211667760417
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.65,0.0011305371372622747
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.65,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.65,0.003392655473205966
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.65,0.014281369385573508
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.7,0.0014796131836307285
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.7,0
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.7,0.005436675667953036
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.7,0.02119941782044689
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.75,0.0023215623509833905
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.75,8.517881272479877e-4
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.75,0.009086606406811764
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.75,0.029711862615947358
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.8,0.0037033979350676095
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.8,0.0035196471393264287
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.8,0.012969299474680675
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.8,0.036360649961433796
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.85,0.004151861611424534
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.85,0.004817861908998707
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.85,0.014501560905080894
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.85,0.03843887402530572
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.9,0.004456215910298248
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.9,0.007408695686383345
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.9,0.01724905152372485
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.9,0.04184654540157865
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.95,0.0075818836124856015
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.95,0.01156551857205924
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.95,0.023096226833992487
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.95,0.0482602426076663
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.975,0.014449849745224652
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.975,0.0230563031985576
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.975,0.0414297970667297
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.975,0.06739333970950434
2025-11-15,wk inc flu prop ed visits,0,2025-11-15,08,quantile,0.99,0.01746825520203544
2025-11-15,wk inc flu prop ed visits,1,2025-11-22,08,quantile,0.99,0.03883491867104432
2025-11-15,wk inc flu prop ed visits,2,2025-11-29,08,quantile,0.99,0.06426927554696492
2025-11-15,wk inc flu prop ed visits,3,2025-12-06,08,quantile,0.99,0.09309058022223742
